video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame,split
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),20,36,36,16,10,10,2.40003840061441,0,62,train
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),22,38,38,16,10,10,2.40003840061441,0,62,train
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),24,40,40,16,10,10,2.40003840061441,0,62,train
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),26,42,42,16,10,10,2.40003840061441,0,62,train
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),28,44,44,16,10,10,2.40003840061441,0,62,train
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),30,46,46,16,10,10,2.40003840061441,0,62,train
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),32,48,48,16,10,10,2.40003840061441,0,62,train
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),34,50,50,16,10,10,2.40003840061441,0,62,train
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),36,52,52,16,10,10,2.40003840061441,1,62,train
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),38,54,54,16,10,10,2.40003840061441,1,62,train
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),40,56,56,16,10,10,2.40003840061441,1,62,train
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),42,58,58,16,10,10,2.40003840061441,1,62,train
/data/final_project_dataset/le2i/Home_01/Home_01/Videos/video (9).avi,fall,le2i:Home_01:video (9),1,le2i,le2i:Home_01:video (9),44,60,60,16,10,10,2.40003840061441,1,62,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),0,16,16,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),2,18,18,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),4,20,20,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),6,22,22,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),8,24,24,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),10,26,26,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),12,28,28,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),14,30,30,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),16,32,32,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),18,34,34,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),20,36,36,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),22,38,38,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),24,40,40,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),26,42,42,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),28,44,44,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),30,46,46,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),32,48,48,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),34,50,50,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),36,52,52,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),38,54,54,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),40,56,56,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),42,58,58,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),44,60,60,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),46,62,62,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),48,64,64,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),50,66,66,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),52,68,68,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),54,70,70,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),56,72,72,16,10,10,2.40003840061441,0,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),58,74,74,16,10,10,2.40003840061441,1,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),60,76,76,16,10,10,2.40003840061441,1,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),62,78,78,16,10,10,2.40003840061441,1,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),64,80,80,16,10,10,2.40003840061441,1,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (31).avi,fall,le2i:Home_02:video (31),1,le2i,le2i:Home_02:video (31),66,82,82,16,10,10,2.40003840061441,1,83,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (32).avi,fall,le2i:Home_02:video (32),1,le2i,le2i:Home_02:video (32),0,16,16,16,10,10,2.40003840061441,0,36,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (32).avi,fall,le2i:Home_02:video (32),1,le2i,le2i:Home_02:video (32),2,18,18,16,10,10,2.40003840061441,0,36,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (32).avi,fall,le2i:Home_02:video (32),1,le2i,le2i:Home_02:video (32),4,20,20,16,10,10,2.40003840061441,0,36,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (32).avi,fall,le2i:Home_02:video (32),1,le2i,le2i:Home_02:video (32),6,22,22,16,10,10,2.40003840061441,0,36,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (32).avi,fall,le2i:Home_02:video (32),1,le2i,le2i:Home_02:video (32),8,24,24,16,10,10,2.40003840061441,0,36,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (32).avi,fall,le2i:Home_02:video (32),1,le2i,le2i:Home_02:video (32),10,26,26,16,10,10,2.40003840061441,1,36,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (32).avi,fall,le2i:Home_02:video (32),1,le2i,le2i:Home_02:video (32),12,28,28,16,10,10,2.40003840061441,1,36,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (32).avi,fall,le2i:Home_02:video (32),1,le2i,le2i:Home_02:video (32),14,30,30,16,10,10,2.40003840061441,1,36,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (32).avi,fall,le2i:Home_02:video (32),1,le2i,le2i:Home_02:video (32),16,32,32,16,10,10,2.40003840061441,1,36,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (32).avi,fall,le2i:Home_02:video (32),1,le2i,le2i:Home_02:video (32),18,34,34,16,10,10,2.40003840061441,1,36,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),0,16,16,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),2,18,18,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),4,20,20,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),6,22,22,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),8,24,24,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),10,26,26,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),12,28,28,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),14,30,30,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),16,32,32,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),18,34,34,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),20,36,36,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),22,38,38,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),24,40,40,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),26,42,42,16,10,10,2.40003840061441,0,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),28,44,44,16,10,10,2.40003840061441,1,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),30,46,46,16,10,10,2.40003840061441,1,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),32,48,48,16,10,10,2.40003840061441,1,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),34,50,50,16,10,10,2.40003840061441,1,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (33).avi,fall,le2i:Home_02:video (33),1,le2i,le2i:Home_02:video (33),36,52,52,16,10,10,2.40003840061441,1,53,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),0,16,16,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),2,18,18,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),4,20,20,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),6,22,22,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),8,24,24,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),10,26,26,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),12,28,28,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),14,30,30,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),16,32,32,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),18,34,34,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),20,36,36,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),22,38,38,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),24,40,40,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),26,42,42,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),28,44,44,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),30,46,46,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),32,48,48,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),34,50,50,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),36,52,52,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),38,54,54,16,10,10,2.40003840061441,0,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),40,56,56,16,10,10,2.40003840061441,1,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),42,58,58,16,10,10,2.40003840061441,1,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),44,60,60,16,10,10,2.40003840061441,1,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),46,62,62,16,10,10,2.40003840061441,1,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (34).avi,fall,le2i:Home_02:video (34),1,le2i,le2i:Home_02:video (34),48,64,64,16,10,10,2.40003840061441,1,65,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),0,16,16,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),2,18,18,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),4,20,20,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),6,22,22,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),8,24,24,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),10,26,26,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),12,28,28,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),14,30,30,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),16,32,32,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),18,34,34,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),20,36,36,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),22,38,38,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),24,40,40,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),26,42,42,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),28,44,44,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),30,46,46,16,10,10,2.40003840061441,0,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),32,48,48,16,10,10,2.40003840061441,1,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),34,50,50,16,10,10,2.40003840061441,1,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),36,52,52,16,10,10,2.40003840061441,1,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),38,54,54,16,10,10,2.40003840061441,1,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (35).avi,fall,le2i:Home_02:video (35),1,le2i,le2i:Home_02:video (35),40,56,56,16,10,10,2.40003840061441,1,57,train
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),0,16,16,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),2,18,18,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),4,20,20,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),6,22,22,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),8,24,24,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),10,26,26,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),12,28,28,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),14,30,30,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),16,32,32,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),18,34,34,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),20,36,36,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),22,38,38,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),24,40,40,16,10,10,2.40003840061441,0,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),26,42,42,16,10,10,2.40003840061441,1,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),28,44,44,16,10,10,2.40003840061441,1,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),30,46,46,16,10,10,2.40003840061441,1,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),32,48,48,16,10,10,2.40003840061441,1,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (36).avi,fall,le2i:Home_02:video (36),1,le2i,le2i:Home_02:video (36),34,50,50,16,10,10,2.40003840061441,1,52,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (37).avi,fall,le2i:Home_02:video (37),1,le2i,le2i:Home_02:video (37),0,16,16,16,10,10,2.40003840061441,0,54,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (37).avi,fall,le2i:Home_02:video (37),1,le2i,le2i:Home_02:video (37),2,18,18,16,10,10,2.40003840061441,0,54,test
/data/final_project_dataset/le2i/Home_02/Home_02/Videos/video (37).avi,fall,le2i:Home_02:video (37),1,le2i,le2i:Home_02:video (37),4,20,20,16,10,10,2.40003840061441,0,54,test
