video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame,split,pose_feature_path
/data/final_project_dataset/OOPs/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy18.mp4,stand_up,falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy18,-1,OOPs,OOPs:falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy18,24,40,40,16,10,10,3.0,0,51,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001392.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23.mp4,fall,falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23,-1,OOPs,OOPs:falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23,10,26,26,16,10,10,3.0,1,35,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001393.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23.mp4,fall,falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23,-1,OOPs,OOPs:falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23,12,28,28,16,10,10,3.0,1,35,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001394.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23.mp4,fall,falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23,-1,OOPs,OOPs:falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23,14,30,30,16,10,10,3.0,1,35,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001395.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23.mp4,fall,falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23,-1,OOPs,OOPs:falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23,16,32,32,16,10,10,3.0,1,35,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001396.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23.mp4,fall,falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23,-1,OOPs,OOPs:falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy23,18,34,34,16,10,10,3.0,1,35,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001397.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4.mp4,fall,falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4,-1,OOPs,OOPs:falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4,0,16,16,16,10,10,3.0,1,24,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001398.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4.mp4,fall,falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4,-1,OOPs,OOPs:falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4,2,18,18,16,10,10,3.0,1,24,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001399.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4.mp4,fall,falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4,-1,OOPs,OOPs:falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4,4,20,20,16,10,10,3.0,1,24,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001400.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4.mp4,fall,falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4,-1,OOPs,OOPs:falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4,6,22,22,16,10,10,3.0,1,24,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001401.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4.mp4,stand_up,falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4,-1,OOPs,OOPs:falls/BestFailsoftheWeek-TheEaglesAreChampsFebruary2018_FailArmy4,8,24,24,16,10,10,3.0,0,34,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001404.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,other,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,26,42,42,16,10,10,3.0,0,67,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001405.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,other,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,40,56,56,16,10,10,3.0,0,67,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001406.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,walk,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,42,58,58,16,10,10,3.0,0,108,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001407.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,walk,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,48,64,64,16,10,10,3.0,0,108,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001408.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,walk,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,50,66,66,16,10,10,3.0,0,108,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001409.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,walk,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,60,76,76,16,10,10,3.0,0,108,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001410.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,114,130,130,16,10,10,3.0,1,140,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001411.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,116,132,132,16,10,10,3.0,1,140,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001412.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,118,134,134,16,10,10,3.0,1,140,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001413.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,120,136,136,16,10,10,3.0,1,140,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001414.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,122,138,138,16,10,10,3.0,1,140,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001415.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,stand_up,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,126,142,142,16,10,10,3.0,0,171,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001417.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14.mp4,stand_up,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy14,132,148,148,16,10,10,3.0,0,171,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001418.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy24.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy24,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy24,0,16,16,16,10,10,3.0,1,23,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001419.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy24.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy24,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy24,2,18,18,16,10,10,3.0,1,23,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001420.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy24.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy24,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy24,4,20,20,16,10,10,3.0,1,23,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001421.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy24.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy24,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy24,6,22,22,16,10,10,3.0,1,23,test,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001422.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,56,72,72,16,10,10,3.0,0,154,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001427.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,128,144,144,16,10,10,3.0,1,154,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001428.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,130,146,146,16,10,10,3.0,1,154,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001429.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,132,148,148,16,10,10,3.0,1,154,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001430.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,134,150,150,16,10,10,3.0,1,154,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001431.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,136,152,152,16,10,10,3.0,1,154,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001432.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8.mp4,standing,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,140,156,156,16,10,10,3.0,0,187,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001434.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8.mp4,standing,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,148,164,164,16,10,10,3.0,0,187,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001435.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8.mp4,standing,falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchItDronesMay2018_FailArmy8,150,166,166,16,10,10,3.0,0,187,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001436.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,0,16,16,16,10,10,3.0,1,24,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001437.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,2,18,18,16,10,10,3.0,1,24,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001438.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,4,20,20,16,10,10,3.0,1,24,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001439.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,6,22,22,16,10,10,3.0,1,24,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001440.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,70,86,86,16,10,10,3.0,0,97,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001441.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,72,88,88,16,10,10,3.0,1,97,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001442.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,74,90,90,16,10,10,3.0,1,97,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001443.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,76,92,92,16,10,10,3.0,1,97,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001444.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,78,94,94,16,10,10,3.0,1,97,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001445.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8.mp4,fall,falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,80,96,96,16,10,10,3.0,1,97,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001446.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8.mp4,other,falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,-1,OOPs,OOPs:falls/BestFailsoftheWeek-WatchOutMarch2018_FailArmy8,82,98,98,16,10,10,3.0,0,115,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001447.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,14,30,30,16,10,10,2.997,0,43,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001448.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,18,34,34,16,10,10,2.997,1,43,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001449.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,20,36,36,16,10,10,2.997,1,43,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001450.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,22,38,38,16,10,10,2.997,1,43,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001451.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,24,40,40,16,10,10,2.997,1,43,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001452.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,26,42,42,16,10,10,2.997,1,43,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001453.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21.mp4,other,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,48,64,64,16,10,10,2.997,0,87,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001455.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,122,138,138,16,10,10,2.997,1,147,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001456.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,124,140,140,16,10,10,2.997,1,147,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001457.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,126,142,142,16,10,10,2.997,1,147,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001458.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,128,144,144,16,10,10,2.997,1,147,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001459.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy21,130,146,146,16,10,10,2.997,1,147,val,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001460.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy25.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy25,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy25,0,16,16,16,10,10,2.997,1,19,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001461.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy25.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy25,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy25,2,18,18,16,10,10,2.997,1,19,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001462.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45,4,20,20,16,10,10,2.997,1,29,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001463.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45,6,22,22,16,10,10,2.997,1,29,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001464.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45,8,24,24,16,10,10,2.997,1,29,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001465.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45,10,26,26,16,10,10,2.997,1,29,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001466.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45.mp4,fall,falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45,-1,OOPs,OOPs:falls/BestFailsoftheWeek1April2016_YouKnewThatWasGoingToHappenFailArmy45,12,28,28,16,10,10,2.997,1,29,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001467.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1June2016_FailArmy26.mp4,fall,falls/BestFailsoftheWeek1June2016_FailArmy26,-1,OOPs,OOPs:falls/BestFailsoftheWeek1June2016_FailArmy26,12,28,28,16,10,10,2.398,0,43,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001468.npy
/data/final_project_dataset/OOPs/BestFailsoftheWeek1June2016_FailArmy26.mp4,fall,falls/BestFailsoftheWeek1June2016_FailArmy26,-1,OOPs,OOPs:falls/BestFailsoftheWeek1June2016_FailArmy26,18,34,34,16,10,10,2.398,1,43,train,/data/final_project_dataset/rtmpose_features_oops/window_pose/window_00001469.npy
